exchange,id,data_start
BINANCE,BINANCE_SPOT_BEL_BNB,2020-09-15
BINANCE,BINANCE_SPOT_BEL_BTC,2020-09-15
BINANCE,BINANCE_SPOT_BEL_USDT,2020-09-15
BINANCE,BINANCE_SPOT_WING_USDT,2020-09-16
BINANCE,BINANCE_SPOT_WING_BUSD,2020-09-16
BINANCE,BINANCE_SPOT_WING_BTC,2020-09-16
BINANCE,BINANCE_SPOT_LTCDOWN_USDT,2020-09-16
BINANCE,BINANCE_SPOT_LTCUP_USDT,2020-09-16
BINANCE,BINANCE_SPOT_SXP_EUR,2020-09-16
BINANCE,BINANCE_SPOT_CREAM_BNB,2020-09-16
BINANCE,BINANCE_SPOT_CREAM_BUSD,2020-09-16
BINANCE,BINANCE_SPOT_UNI_BNB,2020-09-17
BINANCE,BINANCE_SPOT_UNI_BUSD,2020-09-17
BINANCE,BINANCE_SPOT_UNI_USDT,2020-09-17
BINANCE,BINANCE_SPOT_UNI_BTC,2020-09-17
BINANCE,BINANCE_SPOT_DENT_BTC,2018-07-06
BINANCE,BINANCE_SPOT_ZEC_TUSD,2019-03-20
BINANCE,BINANCE_SPOT_OXT_BTC,2020-09-21
BINANCE,BINANCE_SPOT_OXT_USDT,2020-09-21
BINANCE,BINANCE_SPOT_NBS_USDT,2020-09-21
BINANCE,BINANCE_SPOT_SUN_USDT,2020-09-21
BINANCE,BINANCE_SPOT_AVAX_BUSD,2020-09-22
BINANCE,BINANCE_SPOT_AVAX_USDT,2020-09-22
BINANCE,BINANCE_SPOT_AVAX_BTC,2020-09-22
BINANCE,BINANCE_SPOT_AVAX_BNB,2020-09-22
BINANCE,BINANCE_SPOT_HNT_USDT,2020-09-24
BINANCE,BINANCE_SPOT_HNT_BTC,2020-09-24
BINANCE,BINANCE_SPOT_BURGER_BNB,2020-09-24
BINANCE,BINANCE_SPOT_BAKE_BNB,2020-09-24
BINANCE,BINANCE_SPOT_SXP_BIDR,2020-09-25
BINANCE,BINANCE_SPOT_FLM_BTC,2020-09-28
BINANCE,BINANCE_SPOT_FLM_USDT,2020-09-28
BINANCE,BINANCE_SPOT_FLM_BUSD,2020-09-28
BINANCE,BINANCE_SPOT_CAKE_BUSD,2020-09-29
BINANCE,BINANCE_SPOT_CAKE_BNB,2020-09-29
BINANCE,BINANCE_SPOT_SPARTA_BNB,2020-09-29
BINANCE,BINANCE_SPOT_ONG_BNB,2019-02-16
BINANCE,BINANCE_SPOT_SCRT_BTC,2020-09-30
BINANCE,BINANCE_SPOT_SCRT_ETH,2020-09-30
BINANCE,BINANCE_SPOT_ORN_USDT,2020-09-30
BINANCE,BINANCE_SPOT_ORN_BTC,2020-09-30
BINANCE,BINANCE_SPOT_UNIUP_USDT,2020-09-30
BINANCE,BINANCE_SPOT_UNIDOWN_USDT,2020-09-30
BINANCE,BINANCE_SPOT_SXP_TRY,2020-10-01
BINANCE,BINANCE_SPOT_UTK_USDT,2020-10-02
BINANCE,BINANCE_SPOT_UTK_BTC,2020-10-02
BINANCE,BINANCE_SPOT_TRX_NGN,2020-10-01
BINANCE,BINANCE_SPOT_NKN_BNB,2019-10-11
BINANCE,BINANCE_SPOT_VSX_USDT,2020-10-06
BINANCE,BINANCE_SPOT_VSX_BUSD,2020-10-06
BINANCE,BINANCE_SPOT_VSX_BTC,2020-10-06
BINANCE,BINANCE_SPOT_VSX_BNB,2020-10-06
BINANCE,BINANCE_SPOT_VIDT_BUSD,2020-10-09
BINANCE,BINANCE_SPOT_VIDT_BTC,2020-10-09
BINANCE,BINANCE_SPOT_ALPHA_BTC,2020-10-10
BINANCE,BINANCE_SPOT_ALPHA_BUSD,2020-10-10
BINANCE,BINANCE_SPOT_ALPHA_BNB,2020-10-10
BINANCE,BINANCE_SPOT_ALPHA_USDT,2020-10-10
BINANCE,BINANCE_SPOT_ERD_BNB,2019-07-02
BINANCE,BINANCE_SPOT_ERD_BTC,2019-07-02
BINANCE,BINANCE_SPOT_ERD_USDT,2019-07-02
BINANCE,BINANCE_SPOT_BTC_BRL,2020-10-13
BINANCE,BINANCE_SPOT_USDT_BRL,2020-10-13
BINANCE,BINANCE_SPOT_NEAR_BTC,2020-10-14
BINANCE,BINANCE_SPOT_NEAR_BNB,2020-10-14
BINANCE,BINANCE_SPOT_NEAR_BUSD,2020-10-14
BINANCE,BINANCE_SPOT_NEAR_USDT,2020-10-14
BINANCE,BINANCE_SPOT_AAVE_BUSD,2020-10-15
BINANCE,BINANCE_SPOT_AAVE_BNB,2020-10-15
BINANCE,BINANCE_SPOT_AAVE_USDT,2020-10-15
BINANCE,BINANCE_SPOT_AAVE_ETH,2020-10-15
BINANCE,BINANCE_SPOT_AAVE_BTC,2020-10-15
BINANCE,BINANCE_SPOT_SXP_GBP,2020-10-15
BINANCE,BINANCE_SPOT_FIL_BNB,2020-10-15
BINANCE,BINANCE_SPOT_FIL_BTC,2020-10-15
BINANCE,BINANCE_SPOT_FIL_USDT,2020-10-15
BINANCE,BINANCE_SPOT_FIL_BUSD,2020-10-15
BINANCE,BINANCE_SPOT_MKR_BNB,2020-07-23
BINANCE,BINANCE_SPOT_FILUP_USDT,2020-10-20
BINANCE,BINANCE_SPOT_FILDOWN_USDT,2020-10-20
BINANCE,BINANCE_SPOT_INJ_USDT,2020-10-21
BINANCE,BINANCE_SPOT_INJ_BTC,2020-10-21
BINANCE,BINANCE_SPOT_INJ_BUSD,2020-10-21
BINANCE,BINANCE_SPOT_INJ_BNB,2020-10-21
BINANCE,BINANCE_SPOT_AERGO_BUSD,2020-10-21
BINANCE,BINANCE_SPOT_AERGO_BTC,2020-10-21
BINANCE,BINANCE_SPOT_LINK_EUR,2020-10-23
BINANCE,BINANCE_SPOT_ONE_BUSD,2020-10-23
BINANCE,BINANCE_SPOT_AUDIO_USDT,2020-10-23
BINANCE,BINANCE_SPOT_AUDIO_BUSD,2020-10-23
BINANCE,BINANCE_SPOT_AUDIO_BTC,2020-10-23
BINANCE,BINANCE_SPOT_HMCN_USDT,2019-09-25
BINANCE,BINANCE_SPOT_CTK_USDT,2020-10-27
BINANCE,BINANCE_SPOT_CTK_BNB,2020-10-27
BINANCE,BINANCE_SPOT_CTK_BTC,2020-10-27
BINANCE,BINANCE_SPOT_CTK_BUSD,2020-10-27
BINANCE,BINANCE_SPOT_BCHDOWN_USDT,2020-10-28
BINANCE,BINANCE_SPOT_BCHUP_USDT,2020-10-28
BINANCE,BINANCE_SPOT_NEO_PAX,2019-03-27
BINANCE,BINANCE_SPOT_DOT_EUR,2020-10-30
BINANCE,BINANCE_SPOT_ETH_BRL,2020-10-30
BINANCE,BINANCE_SPOT_YFIUP_USDT,2020-10-21
BINANCE,BINANCE_SPOT_YFIDOWN_USDT,2020-10-21
BINANCE,BINANCE_SPOT_SXPDOWN_USDT,2020-10-15
BINANCE,BINANCE_SPOT_SXPUP_USDT,2020-10-15
BINANCE,BINANCE_SPOT_AKRO_USDT,2020-11-02
BINANCE,BINANCE_SPOT_AKRO_BTC,2020-11-02
BINANCE,BINANCE_SPOT_YFI_BNB,2020-08-10
BINANCE,BINANCE_SPOT_KP3R_BNB,2020-11-03
BINANCE,BINANCE_SPOT_KP3R_BUSD,2020-11-03
BINANCE,BINANCE_SPOT_JST_BNB,2020-08-11
BINANCE,BINANCE_SPOT_AXS_BNB,2020-11-04
BINANCE,BINANCE_SPOT_AXS_USDT,2020-11-04
BINANCE,BINANCE_SPOT_AXS_BUSD,2020-11-04
BINANCE,BINANCE_SPOT_AXS_BTC,2020-11-04
BINANCE,BINANCE_SPOT_HARD_BNB,2020-11-06
BINANCE,BINANCE_SPOT_HARD_USDT,2020-11-06
BINANCE,BINANCE_SPOT_HARD_BTC,2020-11-06
BINANCE,BINANCE_SPOT_HARD_BUSD,2020-11-06
BINANCE,BINANCE_SPOT_LTC_EUR,2020-11-06
BINANCE,BINANCE_SPOT_BNB_BRL,2020-11-06
BINANCE,BINANCE_SPOT_CRV_BNB,2020-08-15
BINANCE,BINANCE_SPOT_RENBTC_BTC,2020-11-09
BINANCE,BINANCE_SPOT_DNT_BUSD,2020-11-10
BINANCE,BINANCE_SPOT_DNT_USDT,2020-11-10
BINANCE,BINANCE_SPOT_SLP_ETH,2020-11-10
BINANCE,BINANCE_SPOT_ADA_EUR,2020-11-13
BINANCE,BINANCE_SPOT_CLOAK_ETH,2018-04-18
BINANCE,BINANCE_SPOT_CLOAK_BTC,2018-04-18
BINANCE,BINANCE_SPOT_CVP_BUSD,2020-11-16
BINANCE,BINANCE_SPOT_CVP_ETH,2020-11-16
BINANCE,BINANCE_SPOT_LTC_NGN,2020-11-13
BINANCE,BINANCE_SPOT_FOR_BTC,2020-11-17
BINANCE,BINANCE_SPOT_FOR_BUSD,2020-11-17
BINANCE,BINANCE_SPOT_STRAX_BTC,2020-11-18
BINANCE,BINANCE_SPOT_STRAX_BUSD,2020-11-18
BINANCE,BINANCE_SPOT_STRAX_USDT,2020-11-18
BINANCE,BINANCE_SPOT_STRAX_ETH,2020-11-18
BINANCE,BINANCE_SPOT_FRONT_BUSD,2020-11-18
BINANCE,BINANCE_SPOT_UNFI_BUSD,2020-11-19
BINANCE,BINANCE_SPOT_UNFI_USDT,2020-11-19
BINANCE,BINANCE_SPOT_UNFI_BTC,2020-11-19
BINANCE,BINANCE_SPOT_XLM_USDC,2018-12-15
BINANCE,BINANCE_SPOT_WNXM_BNB,2020-08-26
BINANCE,BINANCE_SPOT_ROSE_BTC,2020-11-19
BINANCE,BINANCE_SPOT_ROSE_BUSD,2020-11-19
BINANCE,BINANCE_SPOT_ROSE_USDT,2020-11-19
BINANCE,BINANCE_SPOT_BUSD_BRL,2020-11-20
BINANCE,BINANCE_SPOT_AVAX_TRY,2020-11-20
BINANCE,BINANCE_SPOT_XEM_USDT,2020-11-24
BINANCE,BINANCE_SPOT_SYS_BUSD,2020-11-24
BINANCE,BINANCE_SPOT_AVA_USDT,2020-11-24
BINANCE,BINANCE_SPOT_HEGIC_BUSD,2020-11-25
BINANCE,BINANCE_SPOT_HEGIC_ETH,2020-11-25
BINANCE,BINANCE_SPOT_PROM_BUSD,2020-11-26
BINANCE,BINANCE_SPOT_PROM_BNB,2020-11-26
BINANCE,BINANCE_SPOT_XRP_BRL,2020-11-26
BINANCE,BINANCE_SPOT_SWRV_BNB,2020-09-15
BINANCE,BINANCE_SPOT_SWRV_BUSD,2020-09-15
BINANCE,BINANCE_SPOT_BTC_USDS,2019-02-06
BINANCE,BINANCE_SPOT_BNB_USDS,2019-02-06
BINANCE,BINANCE_SPOT_ALGO_PAX,2019-06-21
BINANCE,BINANCE_SPOT_XRP_NGN,2020-11-26
BINANCE,BINANCE_SPOT_SKL_BTC,2020-12-01
BINANCE,BINANCE_SPOT_SKL_USDT,2020-12-01
BINANCE,BINANCE_SPOT_SKL_BUSD,2020-12-01
BINANCE,BINANCE_SPOT_ZIL_BIDR,2020-12-02
BINANCE,BINANCE_SPOT_BCH_EUR,2020-12-02
BINANCE,BINANCE_SPOT_YFI_EUR,2020-12-02
BINANCE,BINANCE_SPOT_ADA_PAX,2019-03-26
BINANCE,BINANCE_SPOT_SUSD_USDT,2020-12-04
BINANCE,BINANCE_SPOT_BCN_BTC,2018-05-08
BINANCE,BINANCE_SPOT_BCN_BNB,2018-05-08
BINANCE,BINANCE_SPOT_ETH_ZAR,2020-03-27
BINANCE,BINANCE_SPOT_USDT_ZAR,2020-03-27
BINANCE,BINANCE_SPOT_BTC_ZAR,2020-03-27
BINANCE,BINANCE_SPOT_BUSD_ZAR,2020-03-27
BINANCE,BINANCE_SPOT_BNB_ZAR,2020-03-27
BINANCE,BINANCE_SPOT_GHST_ETH,2020-12-08
BINANCE,BINANCE_SPOT_GHST_BUSD,2020-12-08
BINANCE,BINANCE_SPOT_BAT_TUSD,2019-05-07
BINANCE,BINANCE_SPOT_WING_BNB,2020-09-16
BINANCE,BINANCE_SPOT_GLM_ETH,2020-12-10
BINANCE,BINANCE_SPOT_GLM_BTC,2020-12-10
BINANCE,BINANCE_SPOT_SUSHIDOWN_USDT,2020-12-10
BINANCE,BINANCE_SPOT_SUSHIUP_USDT,2020-12-10
BINANCE,BINANCE_SPOT_XLMDOWN_USDT,2020-12-11
BINANCE,BINANCE_SPOT_XLMUP_USDT,2020-12-11
BINANCE,BINANCE_SPOT_LINK_BRL,2020-12-11
BINANCE,BINANCE_SPOT_LTC_RUB,2020-12-11
BINANCE,BINANCE_SPOT_DF_BUSD,2020-12-11
BINANCE,BINANCE_SPOT_TRX_TRY,2020-12-11
BINANCE,BINANCE_SPOT_XLM_EUR,2020-12-11
BINANCE,BINANCE_SPOT_OMG_BNB,2019-04-02
BINANCE,BINANCE_SPOT_GRT_ETH,2020-12-17
BINANCE,BINANCE_SPOT_GRT_USDT,2020-12-17
BINANCE,BINANCE_SPOT_GRT_BTC,2020-12-17
BINANCE,BINANCE_SPOT_TUSD_BTC,2018-05-22
BINANCE,BINANCE_SPOT_TUSD_ETH,2018-05-22
BINANCE,BINANCE_SPOT_TUSD_BNB,2018-05-22
BINANCE,BINANCE_SPOT_ZEC_PAX,2019-03-20
BINANCE,BINANCE_SPOT_PSG_BUSD,2020-12-21
BINANCE,BINANCE_SPOT_JUV_BUSD,2020-12-21
BINANCE,BINANCE_SPOT_PSG_BTC,2020-12-21
BINANCE,BINANCE_SPOT_JUV_USDT,2020-12-21
BINANCE,BINANCE_SPOT_PSG_USDT,2020-12-21
BINANCE,BINANCE_SPOT_JUV_BTC,2020-12-21
BINANCE,BINANCE_SPOT_ATOM_TUSD,2019-05-06
BINANCE,BINANCE_SPOT_1INCH_BTC,2020-12-25
BINANCE,BINANCE_SPOT_1INCH_USDT,2020-12-25
BINANCE,BINANCE_SPOT_TFUEL_BNB,2019-05-24
BINANCE,BINANCE_SPOT_AAVEDOWN_USDT,2020-11-26
BINANCE,BINANCE_SPOT_AAVEUP_USDT,2020-11-26
BINANCE,BINANCE_SPOT_REEF_USDT,2020-12-29
BINANCE,BINANCE_SPOT_REEF_BTC,2020-12-29
BINANCE,BINANCE_SPOT_OG_BTC,2020-12-30
BINANCE,BINANCE_SPOT_ATM_BTC,2020-12-30
BINANCE,BINANCE_SPOT_ASR_USDT,2020-12-30
BINANCE,BINANCE_SPOT_OG_USDT,2020-12-30
BINANCE,BINANCE_SPOT_ASR_BTC,2020-12-30
BINANCE,BINANCE_SPOT_ATM_USDT,2020-12-30
BINANCE,BINANCE_SPOT_CELO_USDT,2021-01-05
BINANCE,BINANCE_SPOT_CELO_BTC,2021-01-05
BINANCE,BINANCE_SPOT_MCO_USDT,2019-11-19
BINANCE,BINANCE_SPOT_RIF_USDT,2021-01-07
BINANCE,BINANCE_SPOT_RIF_BTC,2021-01-07
BINANCE,BINANCE_SPOT_LINK_GBP,2021-01-08
BINANCE,BINANCE_SPOT_CHZ_TRY,2021-01-08
BINANCE,BINANCE_SPOT_GRT_EUR,2021-01-08
BINANCE,BINANCE_SPOT_XLM_TRY,2021-01-08
BINANCE,BINANCE_SPOT_BTCST_USDT,2021-01-13
BINANCE,BINANCE_SPOT_BTCST_BUSD,2021-01-13
BINANCE,BINANCE_SPOT_BTCST_BTC,2021-01-13
BINANCE,BINANCE_SPOT_DIA_BNB,2020-09-02
BINANCE,BINANCE_SPOT_MBL_BTC,2020-02-21
BINANCE,BINANCE_SPOT_TRU_USDT,2021-01-19
BINANCE,BINANCE_SPOT_TRU_BTC,2021-01-19
BINANCE,BINANCE_SPOT_VEN_USDT,2018-06-22
BINANCE,BINANCE_SPOT_USDS_USDC,2019-02-14
BINANCE,BINANCE_SPOT_DEXE_ETH,2021-01-21
BINANCE,BINANCE_SPOT_DEXE_BUSD,2021-01-21
BINANCE,BINANCE_SPOT_DOGE_BNB,2019-07-05
BINANCE,BINANCE_SPOT_USDC_BUSD,2021-01-25
BINANCE,BINANCE_SPOT_LTC_BRL,2021-01-25
BINANCE,BINANCE_SPOT_TUSD_BUSD,2021-01-25
BINANCE,BINANCE_SPOT_EOS_EUR,2021-01-25
BINANCE,BINANCE_SPOT_USDT_BVND,2020-12-18
BINANCE,BINANCE_SPOT_BUSD_BVND,2020-12-18
BINANCE,BINANCE_SPOT_CKB_USDT,2021-01-26
BINANCE,BINANCE_SPOT_CKB_BUSD,2021-01-26
BINANCE,BINANCE_SPOT_CKB_BTC,2021-01-26
BINANCE,BINANCE_SPOT_TWT_BTC,2021-01-27
BINANCE,BINANCE_SPOT_TWT_USDT,2021-01-27
BINANCE,BINANCE_SPOT_TWT_BUSD,2021-01-27
BINANCE,BINANCE_SPOT_NBS_BTC,2020-09-21
BINANCE,BINANCE_SPOT_FIRO_BTC,2021-01-29
BINANCE,BINANCE_SPOT_FIRO_USDT,2021-01-29
BINANCE,BINANCE_SPOT_FIRO_ETH,2021-01-29
BINANCE,BINANCE_SPOT_DOGE_EUR,2021-01-29
BINANCE,BINANCE_SPOT_DOGE_TRY,2021-01-29
BINANCE,BINANCE_SPOT_BETH_ETH,2021-01-29
BINANCE,BINANCE_SPOT_SUN_BTC,2020-09-21
BINANCE,BINANCE_SPOT_DOGE_BRL,2021-02-02
BINANCE,BINANCE_SPOT_DOGE_AUD,2021-02-02
BINANCE,BINANCE_SPOT_PROS_ETH,2021-02-03
BINANCE,BINANCE_SPOT_LIT_BUSD,2021-02-04
BINANCE,BINANCE_SPOT_LIT_USDT,2021-02-04
BINANCE,BINANCE_SPOT_LIT_BTC,2021-02-04
BINANCE,BINANCE_SPOT_BUSD_VAI,2021-02-04
BINANCE,BINANCE_SPOT_PHB_BNB,2019-05-23
BINANCE,BINANCE_SPOT_USDS_TUSD,2019-02-14
BINANCE,BINANCE_SPOT_USDS_PAX,2019-02-14
BINANCE,BINANCE_SPOT_BUSD_IDRT,2020-04-17
BINANCE,BINANCE_SPOT_SFP_BUSD,2021-02-08
BINANCE,BINANCE_SPOT_SFP_USDT,2021-02-08
BINANCE,BINANCE_SPOT_SFP_BTC,2021-02-08
BINANCE,BINANCE_SPOT_DOGE_GBP,2021-02-09
BINANCE,BINANCE_SPOT_DOT_TRY,2021-02-09
BINANCE,BINANCE_SPOT_UNFI_BNB,2020-11-19
BINANCE,BINANCE_SPOT_FXS_BUSD,2021-02-18
BINANCE,BINANCE_SPOT_FXS_BTC,2021-02-18
BINANCE,BINANCE_SPOT_FRONT_BTC,2021-02-19
BINANCE,BINANCE_SPOT_BAKE_BUSD,2021-02-19
BINANCE,BINANCE_SPOT_CAKE_USDT,2021-02-19
BINANCE,BINANCE_SPOT_CAKE_BTC,2021-02-19
BINANCE,BINANCE_SPOT_DODO_BUSD,2021-02-19
BINANCE,BINANCE_SPOT_DODO_BTC,2021-02-19
BINANCE,BINANCE_SPOT_DODO_USDT,2021-02-19
BINANCE,BINANCE_SPOT_COVER_BUSD,2020-12-05
BINANCE,BINANCE_SPOT_COVER_ETH,2020-12-05
BINANCE,BINANCE_SPOT_XZC_USDT,2020-04-07
BINANCE,BINANCE_SPOT_UFT_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_UFT_ETH,2021-02-23
BINANCE,BINANCE_SPOT_GRT_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_REEF_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_1INCH_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_OMG_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_BAND_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_IOST_BUSD,2021-02-23
BINANCE,BINANCE_SPOT_ACM_BUSD,2021-02-24
BINANCE,BINANCE_SPOT_ACM_USDT,2021-02-24
BINANCE,BINANCE_SPOT_ACM_BTC,2021-02-24
BINANCE,BINANCE_SPOT_AUCTION_BUSD,2021-02-25
BINANCE,BINANCE_SPOT_AUCTION_BTC,2021-02-25
BINANCE,BINANCE_SPOT_PHA_BUSD,2021-02-25
BINANCE,BINANCE_SPOT_PHA_BTC,2021-02-25
BINANCE,BINANCE_SPOT_TVK_BTC,2021-02-26
BINANCE,BINANCE_SPOT_TVK_BUSD,2021-02-26
BINANCE,BINANCE_SPOT_DOT_GBP,2021-02-26
BINANCE,BINANCE_SPOT_ADA_TRY,2021-02-26
BINANCE,BINANCE_SPOT_ADA_BRL,2021-02-26
BINANCE,BINANCE_SPOT_ADA_GBP,2021-02-26
BINANCE,BINANCE_SPOT_BAT_PAX,2019-05-07
BINANCE,BINANCE_SPOT_SUSD_BTC,2020-12-04
BINANCE,BINANCE_SPOT_STORM_USDT,2019-08-27
BINANCE,BINANCE_SPOT_BADGER_USDT,2021-03-02
BINANCE,BINANCE_SPOT_BADGER_BTC,2021-03-02
BINANCE,BINANCE_SPOT_BADGER_BUSD,2021-03-02
BINANCE,BINANCE_SPOT_FIS_USDT,2021-03-03
BINANCE,BINANCE_SPOT_FIS_BUSD,2021-03-03
BINANCE,BINANCE_SPOT_FIS_BTC,2021-03-03
BINANCE,BINANCE_SPOT_ETH_BKRW,2020-04-06
BINANCE,BINANCE_SPOT_BTC_BKRW,2020-04-06
BINANCE,BINANCE_SPOT_BNB_BKRW,2020-04-06
BINANCE,BINANCE_SPOT_DOT_BRL,2021-03-05
BINANCE,BINANCE_SPOT_EGLD_EUR,2021-03-05
BINANCE,BINANCE_SPOT_HOT_TRY,2021-03-05
BINANCE,BINANCE_SPOT_ADA_AUD,2021-03-05
BINANCE,BINANCE_SPOT_OM_BUSD,2021-03-08
BINANCE,BINANCE_SPOT_OM_BTC,2021-03-08
BINANCE,BINANCE_SPOT_OM_USDT,2021-03-08
BINANCE,BINANCE_SPOT_POND_BUSD,2021-03-09
BINANCE,BINANCE_SPOT_POND_BTC,2021-03-09
BINANCE,BINANCE_SPOT_POND_USDT,2021-03-09
BINANCE,BINANCE_SPOT_PHX_BTC,2018-08-17
BINANCE,BINANCE_SPOT_PHX_BNB,2018-08-17
BINANCE,BINANCE_SPOT_PHX_ETH,2018-08-17
BINANCE,BINANCE_SPOT_DUSK_BNB,2019-07-22
BINANCE,BINANCE_SPOT_DEGO_BUSD,2021-03-10
BINANCE,BINANCE_SPOT_DEGO_BTC,2021-03-10
BINANCE,BINANCE_SPOT_DEGO_USDT,2021-03-10
BINANCE,BINANCE_SPOT_CHZ_BRL,2021-03-12
BINANCE,BINANCE_SPOT_UNI_EUR,2021-03-12
BINANCE,BINANCE_SPOT_BTT_TRY,2021-03-12
BINANCE,BINANCE_SPOT_AVAX_EUR,2021-03-12
BINANCE,BINANCE_SPOT_CHZ_GBP,2021-03-13
BINANCE,BINANCE_SPOT_CHZ_BUSD,2021-03-13
BINANCE,BINANCE_SPOT_CHZ_EUR,2021-03-13
BINANCE,BINANCE_SPOT_ALICE_USDT,2021-03-15
BINANCE,BINANCE_SPOT_ALICE_BUSD,2021-03-15
BINANCE,BINANCE_SPOT_ALICE_BTC,2021-03-15
BINANCE,BINANCE_SPOT_BIFI_BUSD,2021-03-16
BINANCE,BINANCE_SPOT_LINA_BUSD,2021-03-18
BINANCE,BINANCE_SPOT_LINA_USDT,2021-03-18
BINANCE,BINANCE_SPOT_LINA_BTC,2021-03-18
BINANCE,BINANCE_SPOT_PERP_USDT,2021-03-19
BINANCE,BINANCE_SPOT_PERP_BTC,2021-03-19
BINANCE,BINANCE_SPOT_ADA_RUB,2021-03-19
BINANCE,BINANCE_SPOT_NEO_TRY,2021-03-19
BINANCE,BINANCE_SPOT_ENJ_EUR,2021-03-19
BINANCE,BINANCE_SPOT_PERP_BUSD,2021-03-19
BINANCE,BINANCE_SPOT_ENJ_BRL,2021-03-19
BINANCE,BINANCE_SPOT_MATIC_EUR,2021-03-19
BINANCE,BINANCE_SPOT_STRAT_BUSD,2020-02-19
BINANCE,BINANCE_SPOT_STRAT_USDT,2020-02-19
BINANCE,BINANCE_SPOT_AION_BUSD,2020-02-19
BINANCE,BINANCE_SPOT_RAMP_BUSD,2021-03-22
BINANCE,BINANCE_SPOT_RAMP_USDT,2021-03-22
BINANCE,BINANCE_SPOT_RAMP_BTC,2021-03-22
BINANCE,BINANCE_SPOT_TOMO_USDC,2019-08-24
BINANCE,BINANCE_SPOT_RENBTC_ETH,2020-11-09
BINANCE,BINANCE_SPOT_SUPER_BTC,2021-03-25
BINANCE,BINANCE_SPOT_SUPER_BUSD,2021-03-25
BINANCE,BINANCE_SPOT_SUPER_USDT,2021-03-25
BINANCE,BINANCE_SPOT_BTS_BUSD,2020-02-06
BINANCE,BINANCE_SPOT_CFX_USDT,2021-03-29
BINANCE,BINANCE_SPOT_CFX_BTC,2021-03-29
BINANCE,BINANCE_SPOT_CFX_BUSD,2021-03-29
BINANCE,BINANCE_SPOT_ENJ_GBP,2021-03-30
BINANCE,BINANCE_SPOT_LUNA_EUR,2021-03-30
BINANCE,BINANCE_SPOT_EOS_TRY,2021-03-30
BINANCE,BINANCE_SPOT_LTC_GBP,2021-03-30
BINANCE,BINANCE_SPOT_BCHA_BUSD,2020-11-18
BINANCE,BINANCE_SPOT_FRONT_ETH,2020-11-18
BINANCE,BINANCE_SPOT_WAVES_PAX,2019-01-18
BINANCE,BINANCE_SPOT_XVG_BUSD,2021-04-02
BINANCE,BINANCE_SPOT_THETA_EUR,2021-04-02
BINANCE,BINANCE_SPOT_RVN_TRY,2021-04-02
BINANCE,BINANCE_SPOT_EPS_USDT,2021-04-02
BINANCE,BINANCE_SPOT_AUTO_BUSD,2021-04-02
BINANCE,BINANCE_SPOT_EPS_BUSD,2021-04-02
BINANCE,BINANCE_SPOT_EPS_BTC,2021-04-02
BINANCE,BINANCE_SPOT_AUTO_BTC,2021-04-02
BINANCE,BINANCE_SPOT_AUTO_USDT,2021-04-02
BINANCE,BINANCE_SPOT_BEAM_BNB,2019-09-21
BINANCE,BINANCE_SPOT_DUSK_PAX,2019-07-22
BINANCE,BINANCE_SPOT_TKO_BTC,2021-04-07
BINANCE,BINANCE_SPOT_TKO_USDT,2021-04-07
BINANCE,BINANCE_SPOT_TKO_BIDR,2021-04-07
BINANCE,BINANCE_SPOT_TKO_BUSD,2021-04-07
BINANCE,BINANCE_SPOT_PUNDIX_USDT,2021-04-09
BINANCE,BINANCE_SPOT_PUNDIX_ETH,2021-04-09
BINANCE,BINANCE_SPOT_HOT_EUR,2021-04-09
BINANCE,BINANCE_SPOT_WIN_EUR,2021-04-09
BINANCE,BINANCE_SPOT_BTT_BRL,2021-04-09
BINANCE,BINANCE_SPOT_BTT_EUR,2021-04-09
BINANCE,BINANCE_SPOT_COCOS_BTC,2019-08-21
BINANCE,BINANCE_SPOT_TLM_BUSD,2021-04-13
BINANCE,BINANCE_SPOT_TLM_BTC,2021-04-13
BINANCE,BINANCE_SPOT_TLM_USDT,2021-04-13
BINANCE,BINANCE_SPOT_DUSK_USDC,2019-07-22
BINANCE,BINANCE_SPOT_BTT_BTC,2019-01-31
BINANCE,BINANCE_SPOT_BTG_BUSD,2021-04-16
BINANCE,BINANCE_SPOT_HOT_BUSD,2021-04-16
BINANCE,BINANCE_SPOT_BTG_USDT,2021-04-16
BINANCE,BINANCE_SPOT_BNB_UAH,2021-04-16
BINANCE,BINANCE_SPOT_ONT_TRY,2021-04-16
BINANCE,BINANCE_SPOT_VET_GBP,2021-04-16
BINANCE,BINANCE_SPOT_WIN_BRL,2021-04-16
BINANCE,BINANCE_SPOT_VET_EUR,2021-04-16
BINANCE,BINANCE_SPOT_DF_ETH,2020-12-11
BINANCE,BINANCE_SPOT_MIR_BTC,2021-04-19
BINANCE,BINANCE_SPOT_MIR_BUSD,2021-04-19
BINANCE,BINANCE_SPOT_MIR_USDT,2021-04-19
BINANCE,BINANCE_SPOT_TBAR_BUSD,2021-04-21
BINANCE,BINANCE_SPOT_TBAR_USDT,2021-04-21
BINANCE,BINANCE_SPOT_TBAR_BTC,2021-04-21
